"date","Apple","IBM","ITW","TESLA"
2015-03-12,31.112499,157.979996,98.080002,38.214001
2015-03-13,30.897499,154.279999,97.660004,37.736
2015-03-16,31.237499,157.080002,99.080002,39.139999
2015-03-17,31.76,156.960007,98.760002,38.945999
2015-03-18,32.1175,159.809998,99.809998,40.141998
2015-03-19,31.875,159.809998,99.370003,39.130001
2015-03-20,31.475,162.880005,98.529999,39.616001
2015-03-23,31.8025,164.630005,97.900002,39.925999
2015-03-24,31.672501,163,97.610001,40.344002
2015-03-25,30.844999,159.199997,96.5,38.860001
2015-03-26,31.059999,160.589996,96.529999,38.082001
2015-03-27,30.8125,160.399994,96.739998,37
2015-03-30,31.592501,162.669998,97.889999,38.113998
2015-03-31,31.1075,160.5,97.139999,37.754002
2015-04-01,31.0625,159.179993,96.519997,37.518002
2015-04-02,31.33,160.449997,96.610001,38.200001
2015-04-06,31.8375,162.039993,97.760002,40.619999
2015-04-07,31.502501,162.070007,97.940002,40.650002
2015-04-08,31.4,161.850006,97.260002,41.534
2015-04-09,31.639999,162.339996,97.279999,42.018002
2015-04-10,31.775,162.860001,97.540001,42.18
2015-04-13,31.7125,162.380005,98.040001,41.956001
2015-04-14,31.575001,162.300003,99.489998,41.492001
2015-04-15,31.695,164.130005,99.040001,41.566002
2015-04-16,31.5425,163.130005,98.239998,41.34
2015-04-17,31.1875,160.669998,95.870003,41.358002
2015-04-20,31.9,166.160004,97.019997,41.054001
2015-04-21,31.727501,164.259995,94.419998,41.882
2015-04-22,32.154999,165.360001,94.440002,43.888
2015-04-23,32.4175,170.240005,94.709999,43.720001
2015-04-24,32.57,169.779999,94.629997,43.686001
2015-04-27,33.162498,170.729996,94.959999,46.310001
2015-04-28,32.639999,173.919998,95.160004,46.096001
2015-04-29,32.16,174.399994,94.529999,46.490002
2015-04-30,31.2875,171.289993,93.580002,45.209999
2015-05-01,32.237499,173.669998,95.050003,45.206001
2015-05-04,32.174999,173.970001,95.620003,46.102001
2015-05-05,31.450001,173.080002,94.779999,46.59
2015-05-06,31.252501,170.050003,94.860001,46.085999
2015-05-07,31.315001,170.990005,95.019997,47.360001
2015-05-08,31.905001,172.679993,95.919998,47.321999
2015-05-11,31.58,171.119995,95.779999,47.897999
2015-05-12,31.467501,170.550003,95.620003,48.948002
2015-05-13,31.502501,172.279999,95.790001,48.636002
2015-05-14,32.237499,174.050003,97.459999,48.82
2015-05-15,32.192501,173.259995,97.120003,49.768002
2015-05-18,32.547501,173.059998,96.940002,49.75
2015-05-19,32.517502,173.479996,96.669998,49.428001
2015-05-20,32.514999,173.759995,96.68,48.869999
2015-05-21,32.8475,173.339996,97.510002,49.124001
2015-05-22,33.134998,172.220001,96.879997,49.546001
2015-05-26,32.404999,170.130005,95.379997,49.492001
2015-05-27,33.009998,172,96.18,49.486
2015-05-28,32.945,171.710007,95.540001,50.290001
2015-05-29,32.57,169.649994,93.830002,50.16
2015-06-01,32.634998,170.179993,93.779999,49.889999
2015-06-02,32.490002,169.649994,94.610001,49.669998
2015-06-03,32.529999,169.919998,95.080002,49.798
2015-06-04,32.34,168.380005,93.449997,49.183998
2015-06-05,32.162498,167.399994,93.230003,49.827999
2015-06-08,31.950001,165.339996,92.57,51.257999
2015-06-09,31.855,165.679993,92.730003,51.200001
2015-06-10,32.220001,168.919998,94.589996,50.139999
2015-06-11,32.147499,168.779999,94.830002,50.282001
2015-06-12,31.7925,166.990005,93.699997,50.138
2015-06-15,31.73,166.259995,92.629997,50.076
2015-06-16,31.9,166.839996,92.660004,50.624001
2015-06-17,31.825001,167.169998,92.599998,52.082001
2015-06-18,31.969999,168.25,93.529999,52.377998
2015-06-19,31.65,166.990005,92.860001,52.501999
2015-06-22,31.9025,167.729996,93.760002,51.958
2015-06-23,31.7575,168.619995,93.32,53.534
2015-06-24,32.0275,166.970001,94.169998,53.034
2015-06-25,31.875,166.080002,92.910004,53.757999
2015-06-26,31.6875,165.460007,92.779999,53.417999
2015-06-29,31.1325,162.970001,91.449997,52.403999
2015-06-30,31.3575,162.660004,91.790001,53.652
2015-07-01,31.65,164.490005,93.43,53.830002
2015-07-02,31.610001,165.089996,93.400002,56.004002
2015-07-06,31.5,164.729996,93.120003,55.944
2015-07-07,31.422501,165,93.830002,53.576
2015-07-08,30.6425,163.160004,91.93,50.992001
2015-07-09,30.0175,163.850006,91.860001,51.584
2015-07-10,30.82,166.949997,92.580002,51.830002
2015-07-13,31.415001,169.380005,93.739998,52.431999
2015-07-14,31.4025,168.610001,94.040001,53.130001
2015-07-15,31.705,168.529999,93.370003,52.627998
2015-07-16,32.127499,171,93.610001,53.335999
2015-07-17,32.404999,172.509995,93.019997,54.931999
2015-07-20,33.017502,173.220001,93.459999,56.452
2015-07-21,32.6875,163.070007,92.160004,53.354
2015-07-22,31.305,160.350006,89.580002,53.574001
2015-07-23,31.290001,161.729996,89.400002,53.439999
2015-07-24,31.125,159.75,88.269997,53.082001
2015-07-27,30.692499,159.070007,87.260002,50.602001
2015-07-28,30.844999,160.050003,88.739998,52.964001
2015-07-29,30.747499,161.089996,89.339996,52.764
2015-07-30,30.592501,160.960007,89.279999,53.358002
2015-07-31,30.325001,161.990005,89.470001,53.23
2015-08-03,29.610001,158.710007,88.660004,51.998001
2015-08-04,28.66,157.600006,88.339996,53.256001
2015-08-05,28.85,157.899994,89.589996,54.026001
2015-08-06,28.782499,156.320007,89.220001,49.226002
2015-08-07,28.879999,155.119995,89.300003,48.501999
2015-08-10,29.93,156.75,91.379997,48.228001
2015-08-11,28.372499,155.509995,89.220001,47.473999
2015-08-12,28.809999,156.160004,89.339996,47.633999
2015-08-13,28.7875,155.070007,89.43,48.501999
2015-08-14,28.99,155.75,89.760002,48.630001
2015-08-17,29.290001,156.309998,90.040001,50.998001
2015-08-18,29.125,156.009995,89.93,52.144001
2015-08-19,28.752501,153.940002,88.849998,51.049999
2015-08-20,28.1625,152.660004,87.410004,48.436001
2015-08-21,26.440001,148.850006,85.220001,46.153999
2015-08-24,25.780001,143.470001,82.190002,43.773998
2015-08-25,25.934999,140.960007,80.089996,44.006001
2015-08-26,27.422501,146.699997,83.260002,44.967999
2015-08-27,28.23,148.539993,84.82,48.598
2015-08-28,28.3225,147.979996,85.059998,49.695999
2015-08-31,28.190001,147.889999,84.529999,49.812
2015-09-01,26.93,142.679993,81.839996,47.726002
2015-09-02,28.084999,145.050003,82.690002,49.537998
2015-09-03,27.592501,146.779999,83.25,49.113998
2015-09-04,27.317499,143.699997,81.760002,48.386002
2015-09-08,28.077499,147.229996,84.160004,49.633999
2015-09-09,27.5375,145.050003,83.550003,49.782001
2015-09-10,28.1425,146.199997,83.410004,49.695999
2015-09-11,28.5525,147.369995,83.580002,50.048
2015-09-14,28.827499,145.649994,82.629997,50.638
2015-09-15,29.07,147.529999,84.459999,50.714001
2015-09-16,29.102501,148.410004,85.760002,52.450001
2015-09-17,28.48,148.139999,85.559998,52.414001
2015-09-18,28.362499,144.509995,84.779999,52.124001
2015-09-21,28.8025,146.479996,84.269997,52.84
2015-09-22,28.35,144.429993,83.550003,52.188
2015-09-23,28.58,143.660004,83.209999,52.212002
2015-09-24,28.75,144.410004,82.879997,52.624001
2015-09-25,28.6775,145.419998,82.43,51.382
2015-09-28,28.110001,142.520004,80.540001,49.686001
2015-09-29,27.264999,142.470001,81.339996,49.330002
2015-09-30,27.575001,144.970001,82.309998,49.68
2015-10-01,27.395,143.589996,81.550003,47.976002
2015-10-02,27.594999,144.580002,82.779999,49.514
2015-10-05,27.695,149.039993,85.629997,49.23
2015-10-06,27.827499,148.779999,85.620003,48.292
2015-10-07,27.695,150.089996,86.370003,46.391998
2015-10-08,27.375,152.279999,87.68,45.344002
2015-10-09,28.030001,152.389999,87.660004,44.138
2015-10-12,27.9,151.139999,87.610001,43.116001
2015-10-13,27.9475,149.619995,86.529999,43.849998
2015-10-14,27.5525,150.009995,84.959999,43.375999
2015-10-15,27.965,150.089996,85.550003,44.262001
2015-10-16,27.76,150.389999,84.32,45.402
2015-10-19,27.932501,149.220001,84.050003,45.619999
2015-10-20,28.442499,140.639999,85.129997,42.605999
2015-10-21,28.440001,140.919998,85.550003,42.018002
2015-10-22,28.875,144.089996,89.529999,42.344002
2015-10-23,29.77,144.679993,90.589996,41.818001
2015-10-26,28.82,143.660004,90.730003,43.051998
2015-10-27,28.637501,137.860001,90.580002,42.07
2015-10-28,29.817499,140.830002,92.129997,42.591999
2015-10-29,30.1325,140.550003,91.919998,42.326
2015-10-30,29.875,140.080002,91.940002,41.386002
2015-11-02,30.295,140.369995,93.5,42.757999
2015-11-03,30.6425,141.880005,93.010002,41.669998
2015-11-04,30.5,141.630005,92.93,46.326
2015-11-05,30.23,139.889999,93.099998,46.354
2015-11-06,30.264999,138.25,92.620003,46.472
2015-11-09,30.1425,135.309998,91.389999,45.066002
2015-11-10,29.192499,135.470001,91.68,43.299999
2015-11-11,29.0275,135.020004,91.339996,43.816002
2015-11-12,28.93,133.039993,89.720001,42.588001
2015-11-13,28.084999,131.75,89.410004,41.438
2015-11-16,28.545,133.710007,91.080002,42.862
2015-11-17,28.422501,133.820007,90.099998,42.799999
2015-11-18,29.3225,135.820007,91.620003,44.214001
2015-11-19,29.695,136.740005,92.480003,44.360001
2015-11-20,29.825001,138.5,93.540001,44.001999
2015-11-23,29.4375,138.460007,93.32,43.549999
2015-11-24,29.719999,138.600006,93.389999,43.650002
2015-11-25,29.5075,138,93.389999,45.928001
2015-11-27,29.452499,138.460007,93.199997,46.321999
2015-11-30,29.575001,139.419998,93.980003,46.051998
2015-12-01,29.334999,141.279999,94.160004,47.438
2015-12-02,29.07,139.699997,93.379997,46.397999
2015-12-03,28.799999,138.919998,92.360001,46.542
2015-12-04,29.7575,140.429993,94.32,46.076
2015-12-07,29.57,139.550003,93.400002,46.226002
2015-12-08,29.557501,138.050003,92.290001,45.344002
2015-12-09,28.905001,136.610001,92.389999,44.903999
2015-12-10,29.0425,136.779999,93.290001,45.414001
2015-12-11,28.295,134.570007,91.459999,43.403999
2015-12-14,28.120001,135.929993,92.889999,43.716
2015-12-15,27.622499,137.789993,92.239998,44.217999
2015-12-16,27.834999,139.289993,93.970001,46.902
2015-12-17,27.245001,136.75,92.550003,46.678001
2015-12-18,26.5075,134.899994,90.919998,46.091999
2015-12-21,26.8325,135.5,91.839996,46.512001
2015-12-22,26.807501,137.929993,92.82,45.990002
2015-12-23,27.1525,138.539993,94.209999,45.939999
2015-12-24,27.0075,138.25,94.129997,46.113998
2015-12-28,26.705,137.610001,93.730003,45.790001
2015-12-29,27.184999,139.779999,94.25,47.438
2015-12-30,26.83,139.339996,93.190002,47.618
2015-12-31,26.315001,137.619995,92.68,48.001999
2016-01-04,26.3375,135.949997,91.059998,44.681999
2016-01-05,25.6775,135.850006,89.730003,44.686001
2016-01-06,25.174999,135.169998,87.519997,43.807999
2016-01-07,24.112499,132.860001,84.730003,43.130001
2016-01-08,24.24,131.630005,84.019997,42.200001
2016-01-11,24.6325,133.229996,83.190002,41.57
2016-01-12,24.99,132.899994,83.790001,41.993999
2016-01-13,24.3475,131.169998,82.480003,40.062
2016-01-14,24.879999,132.910004,82.830002,41.236
2016-01-15,24.282499,130.029999,81.25,40.998001
2016-01-19,24.165001,128.110001,81.690002,40.944
2016-01-20,24.1975,121.860001,81.339996,39.740002
2016-01-21,24.075001,122.910004,81.650002,39.993999
2016-01-22,25.355,122.5,82.160004,40.509998
2016-01-25,24.860001,122.080002,81.050003,39.276001
2016-01-26,24.997499,122.589996,84.309998,38.712002
2016-01-27,23.355,120.959999,86.209999,37.613998
2016-01-28,23.522499,122.220001,88.760002,37.939999
2016-01-29,24.334999,124.790001,90.07,38.240002
2016-02-01,24.1075,124.830002,89.919998,39.388
2016-02-02,23.620001,122.940002,88.599998,36.556
2016-02-03,24.0875,124.720001,89.980003,34.695999
2016-02-04,24.15,127.650002,91.459999,35.066002
2016-02-05,23.504999,128.570007,90.410004,32.52
2016-02-08,23.752501,126.980003,90.260002,29.598
2016-02-09,23.747499,124.07,90.360001,29.65
2016-02-10,23.567499,120.190002,90.419998,28.733999
2016-02-11,23.424999,117.849998,89.599998,30.094
2016-02-12,23.497499,121.040001,91.879997,30.208
2016-02-16,24.16,122.739998,93.540001,31.034
2016-02-17,24.530001,126.099998,94.93,33.736
2016-02-18,24.065001,132.449997,95.57,33.354
2016-02-19,24.01,133.080002,95.860001,33.316002
2016-02-22,24.219999,133.770004,96.43,35.548
2016-02-23,23.672501,132.399994,94.75,35.442001
2016-02-24,24.025,132.800003,94.209999,35.799999
2016-02-25,24.190001,134.5,94.980003,37.486
2016-02-26,24.227501,132.029999,94.93,38.068001
2016-02-29,24.172501,131.029999,94.25,38.386002
2016-03-01,25.1325,134.369995,96.839996,37.27
2016-03-02,25.1875,136.300003,97.019997,37.667999
2016-03-03,25.375,137.800003,96.57,39.147999
2016-03-04,25.752501,137.800003,97.730003,40.208
2016-03-07,25.467501,140.149994,97.779999,41.057999
2016-03-08,25.2575,139.070007,97.099998,40.52
2016-03-09,25.280001,140.410004,96.879997,41.743999
2016-03-10,25.2925,140.190002,97.059998,41.035999
2016-03-11,25.565001,142.360001,98.169998,41.5
2016-03-14,25.629999,142.779999,98.040001,43.029999
2016-03-15,26.145,142.960007,97.980003,43.667999
2016-03-16,26.4925,144.789993,98.32,44.386002
2016-03-17,26.450001,147.039993,100.68,45.276001
2016-03-18,26.48,147.089996,101.32,46.548
2016-03-21,26.477501,148.630005,101.75,47.664001
2016-03-22,26.68,148.100006,102.279999,46.848
2016-03-23,26.532499,145.399994,102.099998,44.515999
2016-03-24,26.4175,147.949997,101.389999,45.549999
2016-03-28,26.297501,148.399994,101.400002,46.051998
2016-03-29,26.92,149.330002,101.410004,46.026001
2016-03-30,27.389999,148.410004,102.629997,45.377998
2016-03-31,27.247499,151.449997,102.440002,45.953999
2016-04-01,27.497499,152.520004,103.440002,47.518002
2016-04-04,27.780001,152.070007,102.669998,49.397999
2016-04-05,27.452499,150,101.800003,51.094002
2016-04-06,27.74,150.020004,102.709999,53.084
2016-04-07,27.135,148.25,102.559998,51.439999
2016-04-08,27.165001,149.350006,103.209999,50.014
2016-04-11,27.254999,149.25,103.089996,49.984001
2016-04-12,27.610001,149.630005,104.379997,49.563999
2016-04-13,28.01,151.229996,104.970001,50.905998
2016-04-14,28.025,151.160004,104.93,50.372002
2016-04-15,27.4625,151.720001,104.879997,50.902
2016-04-18,26.870001,152.529999,105.300003,50.776001
2016-04-19,26.727501,144,105.669998,49.473999
2016-04-20,26.782499,146.110001,104.349998,49.993999
2016-04-21,26.4925,149.300003,104.57,49.658001
2016-04-22,26.42,148.5,104.660004,50.75
2016-04-25,26.27,148.809998,104.480003,50.363998
2016-04-26,26.0875,149.080002,105.419998,50.748001
2016-04-27,24.455,150.470001,105.489998,50.293999
2016-04-28,23.7075,147.070007,104.57,49.542
2016-04-29,23.434999,145.940002,104.519997,48.152
2016-05-02,23.41,145.270004,104.970001,48.360001
2016-05-03,23.795,144.130005,104.470001,46.464001
2016-05-04,23.547501,144.25,103.529999,44.512001
2016-05-05,23.309999,146.470001,103.160004,42.306
2016-05-06,23.18,147.289993,104.190002,42.986
2016-05-09,23.1975,147.339996,104.089996,41.784
2016-05-10,23.355,149.970001,105.339996,41.737999
2016-05-11,23.127501,148.949997,104.279999,41.792
2016-05-12,22.584999,148.839996,104.529999,41.456001
2016-05-13,22.629999,147.720001,102.980003,41.521999
2016-05-16,23.469999,149.460007,104.300003,41.658001
2016-05-17,23.372499,148,103.830002,40.931999
2016-05-18,23.639999,147.339996,103.309998,42.234001
2016-05-19,23.549999,144.929993,102.760002,43.042
2016-05-20,23.805,147.25,103.139999,44.056
2016-05-23,24.1075,146.770004,103.239998,43.243999
2016-05-24,24.475,148.309998,104.910004,43.582001
2016-05-25,24.905001,151.690002,105.139999,43.916
2016-05-26,25.102501,152.440002,105.260002,45.023998
2016-05-27,25.0875,152.839996,105.339996,44.608002
2016-05-31,24.965,153.740005,106.029999,44.646
2016-06-01,24.615,152.509995,106.699997,43.911999
2016-06-02,24.43,153.5,107.120003,43.792
2016-06-03,24.48,152.889999,107.209999,43.798
2016-06-06,24.657499,152.729996,107.760002,44.136002
2016-06-07,24.7575,153.330002,108.529999,46.467999
2016-06-08,24.735001,154,109.389999,47.104
2016-06-09,24.9125,153.419998,108.800003,45.872002
2016-06-10,24.7075,152.369995,108.089996,43.757999
2016-06-13,24.334999,151.279999,105.629997,43.574001
2016-06-14,24.365,151.059998,105.699997,42.992001
2016-06-15,24.285,150.679993,105.18,43.540001
2016-06-16,24.387501,151.059998,105.309998,43.585999
2016-06-17,23.8325,151.990005,106.239998,43.094002
2016-06-20,23.775,153.610001,106.730003,43.939999
2016-06-21,23.977501,154.050003,106.07,43.922001
2016-06-22,23.887501,152.919998,105.800003,39.332001
2016-06-23,24.025,155.350006,106.82,39.279999
2016-06-24,23.35,146.589996,101.690002,38.630001
2016-06-27,23.01,143.5,98.699997,39.709999
2016-06-28,23.397499,145.699997,100.529999,40.358002
2016-06-29,23.6,148.460007,101.82,42.037998
2016-06-30,23.9,151.779999,104.160004,42.456001
2016-07-01,23.9725,152.350006,104.809998,43.299999
2016-07-05,23.747499,151.679993,103.910004,42.796001
2016-07-06,23.8825,152.369995,105.169998,42.888
2016-07-07,23.985001,152.600006,105.919998,43.188
2016-07-08,24.17,154.460007,108.360001,43.355999
2016-07-11,24.245001,155.330002,109.010002,44.956001
2016-07-12,24.355,157.039993,110.019997,44.93
2016-07-13,24.217501,158.020004,110.589996,44.506001
2016-07-14,24.6975,160.279999,111.050003,44.306
2016-07-15,24.695,159.779999,111.220001,44.080002
2016-07-18,24.9575,159.860001,110.660004,45.25
2016-07-19,24.967501,159.580002,111.110001,45.051998
2016-07-20,24.99,161.360001,114.220001,45.672001
2016-07-21,24.8575,160.449997,114,44.099998
2016-07-22,24.665001,162.070007,114.580002,44.453999
2016-07-25,24.334999,162.649994,114.809998,46.001999
2016-07-26,24.1675,162.119995,115.900002,45.902
2016-07-27,25.737499,161.830002,115.75,45.698002
2016-07-28,26.084999,161.369995,115.360001,46.122002
2016-07-29,26.0525,160.619995,115.400002,46.958
2016-08-01,26.512501,161.449997,115.440002,46.001999
2016-08-02,26.120001,160.580002,115.080002,45.439999
2016-08-03,26.4475,160.669998,115.150002,45.158001
2016-08-04,26.467501,161.550003,115.639999,46.122002
2016-08-05,26.870001,163.5,116.839996,46.006001
2016-08-08,27.092501,162.039993,117.459999,45.231998
2016-08-09,27.202499,161.770004,118.080002,45.816002
2016-08-10,27,162.080002,117.800003,45.130001
2016-08-11,26.9825,163.529999,118.879997,44.981998
2016-08-12,27.045,161.949997,118.889999,45.122002
2016-08-15,27.370001,161.880005,119.279999,45.118
2016-08-16,27.344999,160.699997,118.360001,44.722
2016-08-17,27.305,160.440002,118.989998,44.647999
2016-08-18,27.27,161.360001,118.980003,44.702
2016-08-19,27.34,160.039993,119.639999,45
2016-08-22,27.127501,160,119.75,44.585999
2016-08-23,27.2125,160.259995,119.779999,44.967999
2016-08-24,27.0075,159.050003,119.529999,44.523998
2016-08-25,26.8925,158.630005,119.400002,44.192001
2016-08-26,26.735001,158.320007,119.629997,43.998001
2016-08-29,26.705,159.720001,120.489998,43.040001
2016-08-30,26.5,159.399994,120.169998,42.268002
2016-08-31,26.525,158.880005,118.849998,42.402
2016-09-01,26.682501,159.539993,119.639999,40.153999
2016-09-02,26.932501,159.550003,121.120003,39.556
2016-09-06,26.924999,160.350006,119.82,40.566002
2016-09-07,27.09,161.639999,119.660004,40.341999
2016-09-08,26.379999,159,119.019997,39.472
2016-09-09,25.782499,155.690002,115.779999,38.894001
2016-09-12,26.360001,158.289993,117.760002,39.66
2016-09-13,26.987499,155.809998,115.690002,39.209999
2016-09-14,27.942499,154.050003,116.120003,39.282001
2016-09-15,28.8925,155.660004,117.349998,40.084
2016-09-16,28.73,153.839996,116.190002,41.080002
2016-09-19,28.395,154.869995,117.160004,41.268002
2016-09-20,28.3925,154.449997,118.400002,40.928001
2016-09-21,28.387501,155.529999,119.059998,41.043999
2016-09-22,28.655001,156.110001,119.690002,41.285999
2016-09-23,28.1775,154.979996,117.809998,41.490002
2016-09-26,28.219999,153.979996,117.730003,41.798
2016-09-27,28.272499,156.770004,119,41.161999
2016-09-28,28.487499,158.289993,120.010002,41.254002
2016-09-29,28.045,158.110001,119.040001,40.139999
2016-09-30,28.262501,158.850006,119.839996,40.806
2016-10-03,28.129999,157.610001,119.889999,42.740002
2016-10-04,28.25,156.460007,119.059998,42.282001
2016-10-05,28.262501,157.080002,119.269997,41.692001
2016-10-06,28.4725,156.880005,119.559998,40.200001
2016-10-07,28.514999,155.669998,117.199997,39.321999
2016-10-10,29.012501,157.020004,116.410004,40.189999
2016-10-11,29.075001,154.789993,115.040001,40.02
2016-10-12,29.334999,154.289993,116.800003,40.301998
2016-10-13,29.245001,153.720001,115.839996,40.048
2016-10-14,29.407499,154.449997,115.889999,39.301998
2016-10-17,29.387501,154.770004,116.07,38.792
2016-10-18,29.3675,150.720001,115.080002,39.82
2016-10-19,29.280001,151.259995,115.720001,40.712002
2016-10-20,29.264999,151.520004,113.279999,39.82
2016-10-21,29.15,149.630005,113.059998,40.018002
2016-10-24,29.4125,150.570007,113.089996,40.551998
2016-10-25,29.5625,150.880005,111.839996,40.467999
2016-10-26,28.897499,151.809998,113.379997,40.448002
2016-10-27,28.620001,153.350006,113.32,40.801998
2016-10-28,28.43,152.610001,113.839996,39.993999
2016-10-31,28.385,153.690002,113.57,39.546001
2016-11-01,27.872499,152.789993,112.120003,38.158001
2016-11-02,27.897499,151.949997,113.419998,37.604
2016-11-03,27.4575,152.369995,113.559998,37.484001
2016-11-04,27.209999,152.429993,114.019997,38.112
2016-11-07,27.602501,155.720001,117.160004,38.641998
2016-11-08,27.764999,155.169998,117.739998,38.987999
2016-11-09,27.719999,154.809998,121.150002,38.012001
2016-11-10,26.9475,160.220001,123.25,37.07
2016-11-11,27.1075,161.270004,123.910004,37.712002
2016-11-14,26.4275,158.210007,123.510002,36.290001
2016-11-15,26.7775,158.669998,124.970001,36.754002
2016-11-16,27.497499,159.289993,124.57,36.785999
2016-11-17,27.487499,159.800003,124.089996,37.731998
2016-11-18,27.514999,160.389999,123.959999,37.004002
2016-11-21,27.932501,162.770004,123.480003,36.903999
2016-11-22,27.950001,162.669998,124.440002,38.234001
2016-11-23,27.807501,161.979996,124.940002,38.627998
2016-11-25,27.9475,163.139999,125.769997,39.330002
2016-11-28,27.8925,164.520004,124.870003,39.223999
2016-11-29,27.865,163.529999,125.610001,37.914001
2016-11-30,27.629999,162.220001,125.18,37.880001
2016-12-01,27.372499,159.820007,125.300003,36.375999
2016-12-02,27.475,160.020004,125.199997,36.293999
2016-12-05,27.2775,159.839996,126.110001,37.360001
2016-12-06,27.487499,160.350006,126.489998,37.169998
2016-12-07,27.7575,164.789993,127.93,38.630001
2016-12-08,28.030001,165.360001,126.779999,38.458
2016-12-09,28.487499,166.520004,127.019997,38.436001
2016-12-12,28.325001,165.5,126.989998,38.486
2016-12-13,28.797501,168.289993,126.160004,39.630001
2016-12-14,28.797501,168.509995,124.160004,39.737999
2016-12-15,28.955,168.020004,125.07,39.515999
2016-12-16,28.9925,166.729996,124.919998,40.498001
2016-12-19,29.16,166.679993,125.959999,40.546001
2016-12-20,29.237499,167.600006,125.919998,41.757999
2016-12-21,29.264999,167.330002,124.699997,41.540001
2016-12-22,29.0725,167.059998,124.650002,41.689999
2016-12-23,29.129999,166.710007,124.849998,42.667999
2016-12-27,29.315001,167.139999,125.209999,43.905998
2016-12-28,29.190001,166.190002,122.639999,43.948002
2016-12-29,29.182501,166.600006,122.489998,42.936001
2016-12-30,28.955,165.990005,122.459999,42.737999
2017-01-03,29.0375,167.190002,122.519997,43.397999
2017-01-04,29.004999,169.259995,122.989998,45.397999
2017-01-05,29.1525,168.699997,121.610001,45.349998
2017-01-06,29.477501,169.529999,122.879997,45.801998
2017-01-09,29.747499,167.649994,122.279999,46.256001
2017-01-10,29.7775,165.520004,122.57,45.973999
2017-01-11,29.9375,167.75,123.160004,45.945999
2017-01-12,29.8125,167.949997,122.610001,45.917999
2017-01-13,29.76,167.339996,123.389999,47.549999
2017-01-17,30,167.889999,122.82,47.116001
2017-01-18,29.997499,166.800003,123.660004,47.672001
2017-01-19,29.945,166.809998,123.370003,48.751999
2017-01-20,30,170.550003,123.739998,48.945999
2017-01-23,30.02,171.029999,124.050003,49.784
2017-01-24,29.9925,175.899994,127.059998,50.922001
2017-01-25,30.469999,178.289993,128.570007,50.894001
2017-01-26,30.485001,178.660004,128.210007,50.501999
2017-01-27,30.487499,177.300003,128.860001,50.59
2017-01-30,30.407499,175.800003,128.789993,50.125999
2017-01-31,30.3375,174.520004,127.199997,50.386002
2017-02-01,32.1875,174.289993,126.879997,49.848
2017-02-02,32.1325,174.580002,126.980003,50.310001
2017-02-03,32.27,175.820007,127.209999,50.265999
2017-02-06,32.572498,175.860001,127.290001,51.554001
2017-02-07,32.8825,178.460007,126.940002,51.495998
2017-02-08,33.009998,176.169998,127.120003,52.416
2017-02-09,33.105,177.210007,127.260002,53.84
2017-02-10,33.029999,178.679993,128,53.846001
2017-02-13,33.322498,179.360001,129.369995,56.119999
2017-02-14,33.755001,180.130005,129.600006,56.195999
2017-02-15,33.877499,181.679993,129.759995,55.952
2017-02-16,33.837502,181.429993,130.259995,53.790001
2017-02-17,33.93,180.669998,130.309998,54.445999
2017-02-21,34.174999,180.259995,130.410004,55.478001
2017-02-22,34.2775,181.149994,130.119995,54.702
2017-02-23,34.1325,181.649994,130.419998,51.198002
2017-02-24,34.165001,181.350006,131.679993,51.400002
2017-02-27,34.232498,179.399994,131.880005,49.245998
2017-02-28,34.247501,179.820007,132.009995,49.998001
2017-03-01,34.947498,181.949997,134.919998,50.004002
2017-03-02,34.740002,180.529999,134.240005,50.096001
2017-03-03,34.945,180.050003,134.330002,50.313999
2017-03-06,34.834999,180.470001,134.139999,50.242001
2017-03-07,34.880001,180.380005,133.899994,49.717999
2017-03-08,34.75,179.449997,133.880005,49.374001
2017-03-09,34.669998,177.179993,132.949997,48.98
2017-03-10,34.785,177.830002,134.020004,48.737999
2017-03-13,34.799999,176.460007,134.270004,49.234001
2017-03-14,34.747501,175.720001,133.240005,51.599998
2017-03-15,35.115002,175.809998,135.460007,51.146
2017-03-16,35.172501,177.240005,134.479996,52.41
2017-03-17,34.997501,175.649994,135.5,52.299999
2017-03-20,35.365002,175.699997,135.220001,52.383999
2017-03-21,34.959999,173.880005,133.479996,50.136002
2017-03-22,35.355,174.779999,133.850006,51.001999
2017-03-23,35.23,174.820007,133.440002,50.956001
2017-03-24,35.16,173.830002,132.770004,52.632
2017-03-27,35.220001,173.770004,131.639999,54.043999
2017-03-28,35.950001,174.509995,132.910004,55.490002
2017-03-29,36.029999,173.940002,131.949997,55.476002
2017-03-30,35.982498,173.860001,132.610001,55.584
2017-03-31,35.915001,174.139999,132.470001,55.66
2017-04-03,35.924999,174.5,131.580002,59.703999
2017-04-04,36.192501,174.520004,131.610001,60.740002
2017-04-05,36.005001,172.880005,131.059998,59
2017-04-06,35.915001,172.449997,131.619995,59.740002
2017-04-07,35.834999,172.139999,131.729996,60.507999
2017-04-10,35.7925,171.199997,132.240005,62.478001
2017-04-11,35.407501,170.580002,132.809998,61.742001
2017-04-12,35.450001,170.660004,130.869995,59.368
2017-04-13,35.262501,169.529999,130.169998,60.799999
2017-04-17,35.4575,171.100006,131.369995,60.287998
2017-04-18,35.299999,170.050003,132.389999,60.049999
2017-04-19,35.169998,161.690002,132.119995,61.104
2017-04-20,35.610001,162.300003,134.580002,60.501999
